transaction_id,amount,payment_method,bank,device,hour,previous_failures,attempt_number,error_code,customer_type,status
TX13096,19855,NET_BANKING,Bank_B,Android,5,0,1,NETWORK_ERROR,RETURNING,FAILED
TX13097,2193,UPI,Bank_B,Desktop,20,0,1,NONE,NEW,FAILED
TX13098,4101,CARD,Bank_C,iOS,15,3,4,AUTH_ERROR,RETURNING,FAILED
TX13099,7910,UPI,Bank_A,Desktop,5,0,1,NONE,RETURNING,SUCCESS
TX13100,11372,UPI,Bank_B,Android,21,0,1,NONE,RETURNING,SUCCESS
TX13101,4654,CARD,Bank_A,Android,8,2,3,NONE,RETURNING,SUCCESS
TX13102,19001,UPI,Bank_B,Android,9,0,1,NONE,NEW,SUCCESS
TX13103,8797,UPI,Bank_D,Desktop,22,0,1,BANK_ERROR,RETURNING,FAILED
TX13104,17580,NET_BANKING,Bank_B,Desktop,13,0,1,NONE,RETURNING,FAILED
TX13105,12471,UPI,Bank_A,iOS,14,0,1,NONE,RETURNING,SUCCESS
TX13106,9336,CARD,Bank_C,Android,6,0,1,NONE,RETURNING,SUCCESS
TX13107,13869,CARD,Bank_C,Android,19,0,1,NETWORK_ERROR,NEW,SUCCESS
TX13108,7161,CARD,Bank_B,Android,4,0,1,NONE,RETURNING,SUCCESS
TX13109,18688,NET_BANKING,Bank_B,Android,6,0,1,NONE,NEW,SUCCESS
TX13110,4002,UPI,Bank_D,iOS,7,2,3,BANK_ERROR,RETURNING,FAILED
TX13111,1452,CARD,Bank_D,Android,21,0,1,NONE,RETURNING,FAILED
TX13112,1696,UPI,Bank_C,Android,23,1,2,NETWORK_ERROR,NEW,FAILED
TX13113,8867,CARD,Bank_B,iOS,13,0,1,NONE,RETURNING,FAILED
TX13114,779,UPI,Bank_A,Android,14,0,1,NONE,RETURNING,SUCCESS
TX13115,12120,NET_BANKING,Bank_B,iOS,16,0,1,NONE,RETURNING,FAILED
TX13116,12196,NET_BANKING,Bank_A,iOS,19,1,2,NETWORK_ERROR,RETURNING,FAILED
TX13117,11485,CARD,Bank_A,Android,15,0,1,NONE,RETURNING,SUCCESS
TX13118,8609,UPI,Bank_D,Android,8,0,1,NONE,RETURNING,SUCCESS
TX13119,5834,CARD,Bank_D,Android,20,0,1,NONE,NEW,FAILED
TX13120,15775,UPI,Bank_D,Android,10,0,1,NONE,NEW,FAILED
TX13121,12793,UPI,Bank_C,Desktop,3,1,2,BANK_ERROR,NEW,FAILED
TX13122,19480,UPI,Bank_C,Android,1,0,1,BANK_ERROR,RETURNING,FAILED
TX13123,7507,UPI,Bank_B,Desktop,1,0,1,NONE,NEW,SUCCESS
TX13124,11886,UPI,Bank_D,Desktop,14,0,1,NONE,NEW,SUCCESS
TX13125,2642,UPI,Bank_B,Android,7,2,3,NONE,NEW,FAILED
TX13126,17162,UPI,Bank_A,Android,15,0,1,NONE,NEW,SUCCESS
TX13127,5466,UPI,Bank_C,Android,7,0,1,NONE,RETURNING,FAILED
TX13128,7510,UPI,Bank_B,Desktop,4,0,1,BANK_ERROR,RETURNING,FAILED
TX13129,9935,UPI,Bank_B,Android,21,1,2,NETWORK_ERROR,RETURNING,FAILED
TX13130,13747,UPI,Bank_B,Desktop,10,0,1,NONE,NEW,SUCCESS
TX13131,5641,CARD,Bank_B,Desktop,4,0,1,AUTH_ERROR,RETURNING,SUCCESS
TX13132,17318,UPI,Bank_A,Android,7,3,4,BANK_ERROR,RETURNING,FAILED
TX13133,10533,NET_BANKING,Bank_A,Android,15,0,1,NONE,RETURNING,SUCCESS
TX13134,10647,UPI,Bank_B,Android,5,0,1,NONE,RETURNING,SUCCESS
TX13135,9960,UPI,Bank_A,Desktop,5,3,4,NETWORK_ERROR,RETURNING,FAILED
TX13136,10845,UPI,Bank_A,Android,6,0,1,NONE,NEW,SUCCESS
TX13137,6918,CARD,Bank_D,Android,17,0,1,NONE,RETURNING,SUCCESS
TX13138,14201,UPI,Bank_D,Android,2,0,1,BANK_ERROR,NEW,FAILED
TX13139,5128,NET_BANKING,Bank_A,Desktop,20,1,2,NONE,RETURNING,FAILED
TX13140,15898,UPI,Bank_A,Android,13,0,1,NONE,NEW,FAILED
TX13141,11054,UPI,Bank_C,Desktop,16,1,2,NONE,NEW,FAILED
TX13142,12870,NET_BANKING,Bank_D,Desktop,9,0,1,AUTH_ERROR,NEW,SUCCESS
TX13143,9538,UPI,Bank_B,Android,15,0,1,BANK_ERROR,NEW,SUCCESS
TX13144,18256,NET_BANKING,Bank_B,Desktop,19,1,2,NETWORK_ERROR,RETURNING,FAILED
TX13145,18648,NET_BANKING,Bank_A,Android,21,2,3,BANK_ERROR,NEW,FAILED
TX13146,7211,NET_BANKING,Bank_C,Android,18,0,1,NONE,RETURNING,SUCCESS
TX13147,19319,CARD,Bank_B,iOS,11,1,2,CARD_DECLINED,NEW,SUCCESS
TX13148,19149,UPI,Bank_A,Android,21,0,1,NONE,RETURNING,SUCCESS
TX13149,6213,UPI,Bank_B,Desktop,13,3,4,AUTH_ERROR,RETURNING,FAILED
TX13150,2663,UPI,Bank_B,iOS,10,1,2,NONE,RETURNING,SUCCESS
TX13151,15989,NET_BANKING,Bank_D,iOS,0,0,1,NONE,RETURNING,SUCCESS
TX13152,8598,UPI,Bank_C,Desktop,9,0,1,NONE,NEW,SUCCESS
TX13153,8231,UPI,Bank_C,Android,10,1,2,BANK_ERROR,RETURNING,FAILED
TX13154,2796,CARD,Bank_B,Android,3,1,2,NONE,RETURNING,SUCCESS
TX13155,7804,UPI,Bank_A,Android,17,0,1,NONE,NEW,SUCCESS
TX13156,16542,CARD,Bank_D,Android,10,1,2,NONE,RETURNING,SUCCESS
TX13157,9865,NET_BANKING,Bank_B,Android,7,2,3,AUTH_ERROR,RETURNING,FAILED
TX13158,17624,CARD,Bank_C,Android,6,0,1,NONE,RETURNING,SUCCESS
TX13159,10102,CARD,Bank_C,iOS,16,1,2,NONE,RETURNING,SUCCESS
TX13160,11490,CARD,Bank_D,Android,5,0,1,NONE,RETURNING,SUCCESS
TX13161,11768,CARD,Bank_A,Desktop,9,2,3,NONE,NEW,FAILED
TX13162,19046,UPI,Bank_C,iOS,11,0,1,NONE,NEW,FAILED
TX13163,19336,UPI,Bank_B,Android,20,0,1,NONE,RETURNING,SUCCESS
TX13164,16344,UPI,Bank_A,Android,1,0,1,AUTH_ERROR,RETURNING,SUCCESS
TX13165,6741,CARD,Bank_D,iOS,12,0,1,NONE,RETURNING,SUCCESS
TX13166,1041,CARD,Bank_D,Android,12,0,1,NONE,RETURNING,FAILED
TX13167,12915,UPI,Bank_A,Android,4,0,1,NONE,RETURNING,SUCCESS
TX13168,6641,UPI,Bank_C,Android,21,1,2,NONE,RETURNING,SUCCESS
TX13169,15724,UPI,Bank_A,Android,5,1,2,NONE,NEW,FAILED
TX13170,10066,UPI,Bank_C,Android,15,2,3,NONE,NEW,FAILED
TX13171,1521,UPI,Bank_C,iOS,17,0,1,NETWORK_ERROR,RETURNING,FAILED
TX13172,5865,CARD,Bank_C,Android,16,0,1,NONE,NEW,FAILED
TX13173,16919,CARD,Bank_A,Desktop,19,0,1,CARD_DECLINED,RETURNING,FAILED
TX13174,17323,UPI,Bank_C,Android,14,0,1,NONE,NEW,SUCCESS
TX13175,4101,CARD,Bank_A,Android,14,3,4,AUTH_ERROR,RETURNING,FAILED
TX13176,12747,UPI,Bank_C,Desktop,14,0,1,NONE,NEW,FAILED
TX13177,5348,NET_BANKING,Bank_A,Android,3,2,3,NETWORK_ERROR,NEW,FAILED
TX13178,5059,UPI,Bank_C,iOS,8,2,3,BANK_ERROR,RETURNING,SUCCESS
TX13179,18134,NET_BANKING,Bank_D,Desktop,11,0,1,NONE,NEW,FAILED
TX13180,18745,UPI,Bank_A,Android,13,0,1,NONE,NEW,SUCCESS
TX13181,3989,UPI,Bank_C,Android,0,2,3,NETWORK_ERROR,NEW,FAILED
TX13182,1426,CARD,Bank_B,Android,9,1,2,CARD_DECLINED,NEW,FAILED
TX13183,6001,UPI,Bank_C,Android,14,0,1,NONE,NEW,SUCCESS
TX13184,3458,CARD,Bank_C,Android,10,0,1,AUTH_ERROR,RETURNING,FAILED
TX13185,1685,UPI,Bank_A,Android,0,0,1,NONE,NEW,FAILED
TX13186,13600,UPI,Bank_A,Android,7,0,1,NETWORK_ERROR,NEW,SUCCESS
TX13187,11660,CARD,Bank_D,Android,20,0,1,NONE,RETURNING,FAILED
TX13188,16872,UPI,Bank_D,iOS,8,1,2,BANK_ERROR,RETURNING,FAILED
TX13189,15918,UPI,Bank_C,Android,21,0,1,NONE,NEW,FAILED
TX13190,19275,NET_BANKING,Bank_B,iOS,2,0,1,NONE,NEW,SUCCESS
TX13191,3432,NET_BANKING,Bank_B,Desktop,0,2,3,NONE,RETURNING,FAILED
TX13192,17187,CARD,Bank_C,Android,9,1,2,NONE,NEW,SUCCESS
TX13193,2920,CARD,Bank_A,Android,5,0,1,NETWORK_ERROR,NEW,FAILED
TX13194,15572,NET_BANKING,Bank_D,Desktop,18,0,1,NETWORK_ERROR,NEW,FAILED
TX13195,5059,CARD,Bank_A,iOS,3,2,3,CARD_DECLINED,NEW,FAILED
TX13196,17543,NET_BANKING,Bank_C,iOS,18,0,1,NONE,RETURNING,SUCCESS
TX13197,12466,UPI,Bank_B,iOS,6,0,1,AUTH_ERROR,RETURNING,FAILED
TX13198,1401,CARD,Bank_C,iOS,11,2,3,NETWORK_ERROR,NEW,FAILED
TX13199,10651,UPI,Bank_A,Desktop,20,0,1,NONE,RETURNING,SUCCESS
TX13200,4212,CARD,Bank_B,Android,21,0,1,NONE,RETURNING,SUCCESS
TX13201,12863,CARD,Bank_B,Android,4,2,3,AUTH_ERROR,NEW,FAILED
TX13202,11874,UPI,Bank_A,iOS,18,0,1,NONE,NEW,FAILED
TX13203,16982,CARD,Bank_D,iOS,18,0,1,AUTH_ERROR,RETURNING,SUCCESS
TX13204,8720,NET_BANKING,Bank_D,Android,19,3,4,AUTH_ERROR,RETURNING,FAILED
TX13205,7345,NET_BANKING,Bank_B,Desktop,20,0,1,NONE,RETURNING,SUCCESS
TX13206,11931,UPI,Bank_B,Desktop,6,0,1,NONE,RETURNING,SUCCESS
TX13207,2205,CARD,Bank_C,Android,13,0,1,NONE,RETURNING,SUCCESS
TX13208,9845,UPI,Bank_C,Android,8,0,1,NONE,RETURNING,SUCCESS
TX13209,5730,CARD,Bank_D,Android,4,0,1,NONE,RETURNING,SUCCESS
TX13210,3306,UPI,Bank_B,Android,17,1,2,NONE,NEW,SUCCESS
TX13211,19053,UPI,Bank_C,Android,8,0,1,NONE,NEW,SUCCESS
TX13212,2728,UPI,Bank_A,Android,4,0,1,BANK_ERROR,RETURNING,SUCCESS
TX13213,10168,UPI,Bank_C,Android,21,1,2,AUTH_ERROR,RETURNING,FAILED
TX13214,13494,CARD,Bank_B,Android,15,0,1,NONE,NEW,SUCCESS
TX13215,1167,UPI,Bank_C,iOS,8,0,1,BANK_ERROR,RETURNING,FAILED
TX13216,17990,CARD,Bank_B,Android,19,1,2,CARD_DECLINED,NEW,FAILED
TX13217,19497,NET_BANKING,Bank_A,Android,10,0,1,NONE,NEW,SUCCESS
TX13218,15345,CARD,Bank_B,Android,13,0,1,NONE,RETURNING,SUCCESS
TX13219,9959,UPI,Bank_D,iOS,2,0,1,NONE,RETURNING,FAILED
TX13220,6742,CARD,Bank_C,Android,19,0,1,NONE,RETURNING,SUCCESS
TX13221,15477,UPI,Bank_C,iOS,23,0,1,NONE,RETURNING,SUCCESS
TX13222,4166,UPI,Bank_C,Desktop,6,0,1,NONE,NEW,SUCCESS
TX13223,1047,NET_BANKING,Bank_C,iOS,22,0,1,AUTH_ERROR,RETURNING,FAILED
TX13224,1271,UPI,Bank_A,Desktop,10,2,3,NONE,RETURNING,SUCCESS
TX13225,15931,NET_BANKING,Bank_A,Android,16,1,2,NETWORK_ERROR,NEW,FAILED
TX13226,6214,UPI,Bank_B,Android,17,0,1,NONE,RETURNING,SUCCESS
TX13227,271,UPI,Bank_A,Android,18,0,1,NONE,RETURNING,SUCCESS
TX13228,12918,UPI,Bank_B,iOS,16,0,1,AUTH_ERROR,NEW,FAILED
TX13229,9435,CARD,Bank_C,Desktop,8,0,1,NONE,RETURNING,SUCCESS
TX13230,10151,UPI,Bank_A,Android,13,1,2,NONE,NEW,SUCCESS
TX13231,6309,UPI,Bank_A,Android,20,0,1,NONE,NEW,FAILED
TX13232,10480,CARD,Bank_D,iOS,10,0,1,CARD_DECLINED,NEW,SUCCESS
TX13233,3677,NET_BANKING,Bank_D,Android,14,1,2,NONE,RETURNING,SUCCESS
TX13234,8480,CARD,Bank_B,Android,3,3,4,CARD_DECLINED,NEW,FAILED
TX13235,4176,UPI,Bank_C,Desktop,18,1,2,BANK_ERROR,RETURNING,SUCCESS
TX13236,257,UPI,Bank_A,Android,8,0,1,NONE,RETURNING,SUCCESS
TX13237,7877,CARD,Bank_B,Android,1,0,1,NONE,RETURNING,SUCCESS
TX13238,19201,CARD,Bank_C,Android,7,0,1,NETWORK_ERROR,RETURNING,SUCCESS
TX13239,8537,NET_BANKING,Bank_D,iOS,6,0,1,NONE,NEW,SUCCESS
TX13240,11195,UPI,Bank_B,Android,17,0,1,NONE,RETURNING,FAILED
TX13241,15379,UPI,Bank_B,Android,18,1,2,BANK_ERROR,RETURNING,FAILED
TX13242,19279,UPI,Bank_C,Android,17,1,2,BANK_ERROR,NEW,SUCCESS
TX13243,7300,CARD,Bank_C,Android,14,0,1,NONE,RETURNING,SUCCESS
TX13244,18861,UPI,Bank_D,Android,10,2,3,NETWORK_ERROR,NEW,FAILED
TX13245,14947,NET_BANKING,Bank_C,Desktop,11,0,1,NONE,NEW,SUCCESS
TX13246,9141,UPI,Bank_A,Android,2,0,1,NONE,RETURNING,SUCCESS
TX13247,1910,UPI,Bank_A,Desktop,3,0,1,NONE,RETURNING,SUCCESS
TX13248,7995,UPI,Bank_A,Android,20,0,1,NONE,RETURNING,SUCCESS
TX13249,18610,UPI,Bank_A,Desktop,17,2,3,BANK_ERROR,NEW,FAILED
TX13250,7053,CARD,Bank_A,iOS,11,3,4,CARD_DECLINED,RETURNING,FAILED
TX13251,19514,CARD,Bank_B,Android,15,0,1,NONE,NEW,SUCCESS
TX13252,6423,UPI,Bank_A,Android,11,0,1,NONE,RETURNING,SUCCESS
TX13253,5705,UPI,Bank_D,Android,6,1,2,NONE,RETURNING,SUCCESS
TX13254,5991,CARD,Bank_B,Android,11,1,2,NONE,RETURNING,SUCCESS
TX13255,3176,CARD,Bank_D,Desktop,3,1,2,CARD_DECLINED,RETURNING,SUCCESS
TX13256,18828,UPI,Bank_B,Android,15,0,1,NONE,NEW,FAILED
TX13257,719,CARD,Bank_D,Android,15,0,1,AUTH_ERROR,NEW,SUCCESS
TX13258,11194,UPI,Bank_B,Android,16,1,2,NONE,RETURNING,FAILED
TX13259,2507,CARD,Bank_A,Desktop,19,0,1,NONE,RETURNING,SUCCESS
TX13260,12744,CARD,Bank_B,Android,8,0,1,NONE,RETURNING,SUCCESS
TX13261,3104,UPI,Bank_A,Android,13,0,1,NONE,RETURNING,SUCCESS
TX13262,10778,CARD,Bank_B,Desktop,4,0,1,NONE,NEW,SUCCESS
TX13263,4139,UPI,Bank_C,iOS,17,1,2,BANK_ERROR,RETURNING,FAILED
TX13264,1404,UPI,Bank_B,Desktop,11,0,1,NONE,NEW,SUCCESS
TX13265,5730,UPI,Bank_D,Android,21,0,1,NONE,RETURNING,SUCCESS
TX13266,7382,UPI,Bank_D,iOS,6,2,3,BANK_ERROR,NEW,FAILED
TX13267,3407,CARD,Bank_C,Desktop,1,0,1,NONE,RETURNING,SUCCESS
TX13268,17845,UPI,Bank_D,Android,17,0,1,NONE,NEW,FAILED
TX13269,6765,CARD,Bank_A,Android,2,0,1,NONE,NEW,SUCCESS
TX13270,4394,UPI,Bank_A,Android,14,1,2,NONE,NEW,FAILED
TX13271,1887,UPI,Bank_B,Android,10,0,1,NONE,RETURNING,FAILED
TX13272,1173,UPI,Bank_B,Android,9,0,1,NONE,RETURNING,SUCCESS
TX13273,3699,UPI,Bank_C,Android,19,1,2,NETWORK_ERROR,NEW,FAILED
TX13274,15489,NET_BANKING,Bank_D,iOS,20,0,1,BANK_ERROR,NEW,SUCCESS
TX13275,11445,CARD,Bank_A,iOS,18,0,1,NONE,NEW,SUCCESS
TX13276,12418,UPI,Bank_B,iOS,12,2,3,NONE,NEW,FAILED
TX13277,16207,NET_BANKING,Bank_A,Android,15,0,1,NONE,NEW,SUCCESS
TX13278,3155,UPI,Bank_B,Android,19,1,2,NONE,NEW,SUCCESS
TX13279,17143,UPI,Bank_A,Android,22,0,1,NONE,NEW,SUCCESS
TX13280,6420,UPI,Bank_B,Android,21,0,1,NONE,RETURNING,FAILED
TX13281,6613,NET_BANKING,Bank_A,Desktop,17,1,2,NONE,RETURNING,SUCCESS
TX13282,4742,CARD,Bank_D,Android,11,0,1,NONE,RETURNING,SUCCESS
TX13283,9421,CARD,Bank_A,iOS,14,0,1,NONE,NEW,FAILED
TX13284,14532,CARD,Bank_B,Android,22,0,1,NONE,NEW,SUCCESS
TX13285,4566,CARD,Bank_D,Android,1,0,1,NONE,NEW,SUCCESS
TX13286,11558,CARD,Bank_C,Android,12,0,1,NETWORK_ERROR,RETURNING,FAILED
TX13287,15979,UPI,Bank_C,iOS,11,0,1,BANK_ERROR,NEW,SUCCESS
TX13288,18955,UPI,Bank_D,Android,14,0,1,NONE,RETURNING,SUCCESS
TX13289,8384,UPI,Bank_B,Android,2,1,2,BANK_ERROR,NEW,SUCCESS
TX13290,10858,NET_BANKING,Bank_A,Android,16,1,2,BANK_ERROR,RETURNING,SUCCESS
TX13291,17765,CARD,Bank_B,iOS,5,1,2,NONE,NEW,SUCCESS
TX13292,11091,CARD,Bank_C,Android,10,1,2,NONE,RETURNING,SUCCESS
TX13293,19661,UPI,Bank_B,Android,19,0,1,NONE,NEW,SUCCESS
TX13294,4611,UPI,Bank_B,iOS,3,0,1,NONE,NEW,SUCCESS
TX13295,10896,CARD,Bank_D,Android,9,3,4,CARD_DECLINED,NEW,FAILED
TX13296,3981,UPI,Bank_A,iOS,21,3,4,NONE,NEW,FAILED
TX13297,15768,CARD,Bank_B,Android,23,2,3,AUTH_ERROR,NEW,FAILED
TX13298,2513,UPI,Bank_B,Android,20,1,2,NONE,RETURNING,SUCCESS
TX13299,1644,CARD,Bank_A,Android,18,0,1,NONE,NEW,SUCCESS
TX13300,15829,CARD,Bank_B,Android,8,0,1,NONE,NEW,SUCCESS
TX13301,4884,CARD,Bank_B,Android,18,0,1,NONE,NEW,FAILED
TX13302,5726,UPI,Bank_D,Android,14,0,1,NONE,RETURNING,SUCCESS
TX13303,4614,CARD,Bank_B,iOS,8,0,1,NONE,NEW,SUCCESS
TX13304,1245,UPI,Bank_B,Desktop,12,1,2,NONE,RETURNING,SUCCESS
TX13305,9202,NET_BANKING,Bank_A,Desktop,1,0,1,NONE,NEW,SUCCESS
TX13306,11598,UPI,Bank_A,iOS,7,1,2,NONE,NEW,SUCCESS
TX13307,5550,UPI,Bank_A,Android,11,0,1,NONE,RETURNING,SUCCESS
TX13308,18050,CARD,Bank_A,Android,21,0,1,NONE,NEW,SUCCESS
TX13309,19489,UPI,Bank_D,Desktop,8,0,1,NONE,RETURNING,FAILED
TX13310,4607,CARD,Bank_A,Desktop,4,1,2,NONE,RETURNING,SUCCESS
TX13311,13635,UPI,Bank_D,Android,3,0,1,NONE,RETURNING,FAILED
TX13312,4348,UPI,Bank_D,iOS,12,1,2,AUTH_ERROR,NEW,FAILED
TX13313,13623,NET_BANKING,Bank_C,Android,14,0,1,NONE,NEW,SUCCESS
TX13314,4092,NET_BANKING,Bank_D,Android,1,2,3,AUTH_ERROR,NEW,FAILED
TX13315,8622,UPI,Bank_D,Desktop,0,2,3,BANK_ERROR,RETURNING,FAILED
TX13316,8127,UPI,Bank_C,Desktop,3,0,1,NONE,RETURNING,SUCCESS
TX13317,12072,UPI,Bank_B,Desktop,23,2,3,BANK_ERROR,RETURNING,FAILED
TX13318,15405,UPI,Bank_D,Android,9,0,1,NETWORK_ERROR,RETURNING,FAILED
TX13319,10893,UPI,Bank_D,iOS,0,3,4,NONE,NEW,SUCCESS
TX13320,19461,UPI,Bank_A,Android,1,0,1,NONE,RETURNING,SUCCESS
TX13321,629,CARD,Bank_B,Desktop,11,0,1,NONE,RETURNING,SUCCESS
TX13322,19376,UPI,Bank_B,Desktop,15,0,1,BANK_ERROR,RETURNING,SUCCESS
TX13323,4834,CARD,Bank_B,iOS,2,1,2,NONE,RETURNING,SUCCESS
TX13324,13998,CARD,Bank_B,Android,23,0,1,CARD_DECLINED,NEW,SUCCESS
TX13325,19009,CARD,Bank_B,Desktop,8,0,1,NONE,RETURNING,SUCCESS
TX13326,13085,UPI,Bank_A,Android,2,0,1,NONE,RETURNING,SUCCESS
TX13327,14089,CARD,Bank_C,Android,19,0,1,CARD_DECLINED,RETURNING,SUCCESS
TX13328,2842,CARD,Bank_B,Android,15,0,1,NONE,NEW,SUCCESS
TX13329,4735,CARD,Bank_C,Desktop,7,1,2,NONE,RETURNING,SUCCESS
TX13330,4525,UPI,Bank_C,Android,18,1,2,NETWORK_ERROR,RETURNING,FAILED
TX13331,8761,UPI,Bank_A,iOS,10,0,1,NONE,RETURNING,SUCCESS
TX13332,3930,CARD,Bank_B,Desktop,5,0,1,AUTH_ERROR,NEW,FAILED
TX13333,633,CARD,Bank_C,Android,13,0,1,NONE,RETURNING,SUCCESS
TX13334,14350,NET_BANKING,Bank_B,Android,0,0,1,NONE,NEW,SUCCESS
TX13335,12347,UPI,Bank_C,iOS,11,0,1,BANK_ERROR,RETURNING,FAILED
TX13336,4187,UPI,Bank_D,Android,22,0,1,NONE,RETURNING,FAILED
TX13337,9053,UPI,Bank_A,Android,20,2,3,BANK_ERROR,RETURNING,FAILED
TX13338,13393,UPI,Bank_A,iOS,14,1,2,NONE,RETURNING,SUCCESS
TX13339,9182,UPI,Bank_B,Android,15,1,2,NONE,NEW,SUCCESS
TX13340,2455,CARD,Bank_C,Android,3,1,2,NONE,RETURNING,SUCCESS
TX13341,2055,CARD,Bank_B,Android,23,0,1,NONE,RETURNING,SUCCESS
TX13342,3071,UPI,Bank_A,Android,7,1,2,NONE,NEW,SUCCESS
TX13343,5639,CARD,Bank_B,Android,22,1,2,NONE,RETURNING,FAILED
TX13344,7593,CARD,Bank_C,Android,16,0,1,AUTH_ERROR,RETURNING,FAILED
TX13345,18156,CARD,Bank_C,Android,21,0,1,NONE,RETURNING,SUCCESS
TX13346,2936,CARD,Bank_D,Android,2,0,1,AUTH_ERROR,NEW,SUCCESS
TX13347,5039,CARD,Bank_C,Android,23,0,1,NONE,RETURNING,FAILED
TX13348,3744,UPI,Bank_B,Android,2,0,1,NONE,NEW,SUCCESS
TX13349,18781,CARD,Bank_A,Desktop,14,0,1,CARD_DECLINED,NEW,FAILED
TX13350,3266,CARD,Bank_D,Android,14,0,1,NONE,RETURNING,SUCCESS
TX13351,9611,UPI,Bank_B,Desktop,7,0,1,NONE,RETURNING,SUCCESS
TX13352,283,UPI,Bank_C,Desktop,20,0,1,BANK_ERROR,NEW,FAILED
TX13353,9575,UPI,Bank_B,Android,14,0,1,NONE,RETURNING,SUCCESS
TX13354,19330,UPI,Bank_A,Android,20,0,1,NONE,NEW,FAILED
TX13355,11432,CARD,Bank_B,Android,7,1,2,NONE,RETURNING,FAILED
TX13356,15273,UPI,Bank_D,Android,18,0,1,NONE,RETURNING,SUCCESS
TX13357,10088,UPI,Bank_B,iOS,3,0,1,NONE,RETURNING,SUCCESS
TX13358,4822,UPI,Bank_C,Desktop,0,0,1,NONE,RETURNING,FAILED
TX13359,15294,UPI,Bank_A,Android,2,0,1,AUTH_ERROR,RETURNING,FAILED
TX13360,17266,CARD,Bank_D,iOS,7,0,1,NETWORK_ERROR,RETURNING,SUCCESS
TX13361,17991,CARD,Bank_D,Desktop,16,1,2,CARD_DECLINED,RETURNING,FAILED
TX13362,14172,UPI,Bank_B,Android,16,0,1,NONE,RETURNING,SUCCESS
TX13363,16076,NET_BANKING,Bank_B,iOS,5,0,1,AUTH_ERROR,NEW,FAILED
TX13364,5955,UPI,Bank_A,Android,10,0,1,NETWORK_ERROR,RETURNING,SUCCESS
TX13365,13394,CARD,Bank_A,Android,5,1,2,NONE,NEW,SUCCESS
TX13366,12146,CARD,Bank_C,iOS,22,1,2,NONE,RETURNING,FAILED
TX13367,776,UPI,Bank_C,Android,0,0,1,NONE,NEW,SUCCESS
TX13368,4190,NET_BANKING,Bank_B,Android,2,0,1,NONE,NEW,SUCCESS
TX13369,12598,CARD,Bank_B,Android,19,0,1,AUTH_ERROR,NEW,FAILED
TX13370,12877,NET_BANKING,Bank_B,Android,8,0,1,NETWORK_ERROR,RETURNING,SUCCESS
TX13371,19170,UPI,Bank_D,Android,14,2,3,BANK_ERROR,RETURNING,FAILED
TX13372,8482,UPI,Bank_A,Android,7,0,1,NONE,RETURNING,FAILED
TX13373,15106,CARD,Bank_C,Android,19,0,1,CARD_DECLINED,RETURNING,FAILED
TX13374,9134,NET_BANKING,Bank_A,Android,15,0,1,NONE,NEW,SUCCESS
TX13375,8626,NET_BANKING,Bank_B,Desktop,9,0,1,NONE,RETURNING,SUCCESS
TX13376,14030,NET_BANKING,Bank_B,iOS,13,0,1,NONE,RETURNING,SUCCESS
TX13377,1210,CARD,Bank_A,Desktop,22,0,1,NONE,NEW,SUCCESS
TX13378,17062,UPI,Bank_A,iOS,15,0,1,NONE,RETURNING,SUCCESS
TX13379,16545,UPI,Bank_B,iOS,14,0,1,NONE,NEW,SUCCESS
TX13380,486,UPI,Bank_A,Desktop,8,0,1,NONE,NEW,SUCCESS
TX13381,18684,UPI,Bank_A,Android,9,0,1,NONE,NEW,FAILED
TX13382,13006,UPI,Bank_A,Android,7,2,3,NETWORK_ERROR,NEW,FAILED
TX13383,1783,UPI,Bank_A,Desktop,11,0,1,NONE,NEW,SUCCESS
TX13384,15133,UPI,Bank_B,Android,4,0,1,BANK_ERROR,NEW,FAILED
TX13385,15808,NET_BANKING,Bank_C,Android,13,0,1,NONE,NEW,SUCCESS
TX13386,6421,UPI,Bank_D,iOS,20,2,3,NONE,RETURNING,FAILED
TX13387,8778,UPI,Bank_B,Desktop,2,0,1,NONE,NEW,SUCCESS
TX13388,12024,CARD,Bank_D,iOS,14,1,2,NONE,RETURNING,SUCCESS
TX13389,13665,CARD,Bank_A,iOS,5,1,2,CARD_DECLINED,RETURNING,FAILED
TX13390,8832,UPI,Bank_A,Android,18,0,1,BANK_ERROR,NEW,FAILED
TX13391,5731,UPI,Bank_D,Android,17,1,2,NONE,NEW,SUCCESS
TX13392,10352,UPI,Bank_B,iOS,6,0,1,NONE,RETURNING,FAILED
TX13393,12538,UPI,Bank_B,iOS,2,1,2,AUTH_ERROR,RETURNING,SUCCESS
TX13394,5269,UPI,Bank_D,Android,4,2,3,NONE,NEW,FAILED
TX13395,6887,CARD,Bank_C,Desktop,15,2,3,CARD_DECLINED,NEW,FAILED
TX13396,5332,CARD,Bank_D,Android,14,0,1,NONE,RETURNING,SUCCESS
TX13397,4388,CARD,Bank_A,Desktop,19,0,1,NONE,NEW,SUCCESS
TX13398,6834,UPI,Bank_D,Desktop,8,0,1,NONE,RETURNING,FAILED
TX13399,17564,UPI,Bank_C,Android,21,1,2,NONE,NEW,FAILED
TX13400,6340,UPI,Bank_C,Android,2,0,1,NONE,RETURNING,SUCCESS
TX13401,16681,UPI,Bank_B,Desktop,11,0,1,NONE,RETURNING,SUCCESS
TX13402,7914,CARD,Bank_A,Android,0,0,1,NONE,RETURNING,SUCCESS
